Actual_dt,Actual_Value,ORA
2018-08-07,306,Wiltshire
2018-08-07,238,Cornwall
2018-08-07,131,Gloucestershire
2018-08-07,473,BNSSG
2018-08-07,197,Somerset
2018-08-07,314,Dorset
2018-08-07,476,Devon
2018-08-08,520,Devon
2018-08-08,412,BNSSG
2018-08-08,179,Somerset
2018-08-08,286,Wiltshire
2018-08-08,295,Dorset
2018-08-08,2068,Trust
2018-08-08,241,Cornwall
2018-08-08,133,Gloucestershire
2018-08-09,2140,Trust
2018-08-09,235,Cornwall
2018-08-09,194,Somerset
2018-08-09,143,Gloucestershire
2018-08-09,307,Dorset
2018-08-09,482,BNSSG
2018-08-09,510,Devon
2018-08-09,265,Wiltshire
2018-08-10,293,Dorset
2018-08-10,2033,Trust
2018-08-10,261,Wiltshire
2018-08-10,227,Cornwall
2018-08-10,117,Gloucestershire
2018-08-10,495,Devon
2018-08-10,180,Somerset
2018-08-10,456,BNSSG
2018-08-11,259,Cornwall
2018-08-11,288,Wiltshire
2018-08-11,2190,Trust
2018-08-11,340,Dorset
2018-08-11,150,Gloucestershire
2018-08-11,497,Devon
2018-08-11,178,Somerset
2018-08-11,476,BNSSG
2018-08-12,348,Dorset
2018-08-12,255,Cornwall
2018-08-12,487,Devon
2018-08-12,134,Gloucestershire
2018-08-12,484,BNSSG
2018-08-12,2180,Trust
2018-08-12,270,Wiltshire
2018-08-12,196,Somerset
2018-08-13,2354,Trust
2018-08-13,144,Gloucestershire
2018-08-13,332,Wiltshire
2018-08-13,544,Devon
2018-08-13,336,Dorset
2018-08-13,270,Cornwall
2018-08-13,509,BNSSG
2018-08-13,216,Somerset
2018-08-14,301,Dorset
2018-08-14,228,Cornwall
2018-08-14,184,Somerset
2018-08-14,2151,Trust
2018-08-14,478,BNSSG
2018-08-14,130,Gloucestershire
2018-08-14,312,Wiltshire
2018-08-14,512,Devon
2018-08-15,279,Dorset
2018-08-15,2107,Trust
2018-08-15,167,Somerset
2018-08-15,136,Gloucestershire
2018-08-15,490,Devon
2018-08-15,249,Cornwall
2018-08-15,462,BNSSG
2018-08-15,318,Wiltshire
2018-08-16,185,Somerset
2018-08-16,2105,Trust
2018-08-16,463,Devon
2018-08-16,237,Cornwall
2018-08-16,152,Gloucestershire
2018-08-16,302,Wiltshire
2018-08-16,455,BNSSG
2018-08-16,311,Dorset
2018-08-17,260,Wiltshire
2018-08-17,2097,Trust
2018-08-17,487,Devon
2018-08-17,303,Dorset
2018-08-17,236,Cornwall
2018-08-17,142,Gloucestershire
2018-08-17,173,Somerset
2018-08-17,492,BNSSG
2018-08-18,204,Somerset
2018-08-18,571,Devon
2018-08-18,516,BNSSG
2018-08-18,261,Cornwall
2018-08-18,132,Gloucestershire
2018-08-18,2342,Trust
2018-08-18,335,Wiltshire
2018-08-18,320,Dorset
2018-08-19,312,Wiltshire
2018-08-19,170,Somerset
2018-08-19,540,Devon
2018-08-19,2266,Trust
2018-08-19,151,Gloucestershire
2018-08-19,261,Cornwall
2018-08-19,333,Dorset
2018-08-19,496,BNSSG
2018-08-20,196,Somerset
2018-08-20,2215,Trust
2018-08-20,236,Cornwall
2018-08-20,302,Wiltshire
2018-08-20,513,Devon
2018-08-20,487,BNSSG
2018-08-20,326,Dorset
2018-08-20,155,Gloucestershire
2018-08-21,238,Cornwall
2018-08-21,138,Gloucestershire
2018-08-21,512,Devon
2018-08-21,2198,Trust
2018-08-21,319,Wiltshire
2018-08-21,309,Dorset
2018-08-21,186,Somerset
2018-08-21,493,BNSSG
2018-08-22,204,Somerset
2018-08-22,151,Gloucestershire
2018-08-22,480,BNSSG
2018-08-22,471,Devon
2018-08-22,2152,Trust
2018-08-22,285,Wiltshire
2018-08-22,315,Dorset
2018-08-22,244,Cornwall
2018-08-23,2120,Trust
2018-08-23,174,Somerset
2018-08-23,134,Gloucestershire
2018-08-23,317,Wiltshire
2018-08-23,300,Dorset
2018-08-23,455,BNSSG
2018-08-23,224,Cornwall
2018-08-23,514,Devon
2018-08-24,458,BNSSG
2018-08-24,123,Gloucestershire
2018-08-24,302,Dorset
2018-08-24,2044,Trust
2018-08-24,231,Cornwall
2018-08-24,471,Devon
2018-08-24,263,Wiltshire
2018-08-24,193,Somerset
2018-08-25,258,Cornwall
2018-08-25,344,Dorset
2018-08-25,2269,Trust
2018-08-25,130,Gloucestershire
2018-08-25,282,Wiltshire
2018-08-25,548,BNSSG
2018-08-25,182,Somerset
2018-08-25,521,Devon
2018-08-26,312,Wiltshire
2018-08-26,220,Somerset
2018-08-26,529,Devon
2018-08-26,514,BNSSG
2018-08-26,256,Cornwall
2018-08-26,120,Gloucestershire
2018-08-26,295,Dorset
2018-08-26,2251,Trust
2018-08-27,2216,Trust
2018-08-27,259,Cornwall
2018-08-27,278,Wiltshire
2018-08-27,521,Devon
2018-08-27,181,Somerset
2018-08-27,154,Gloucestershire
2018-08-27,481,BNSSG
2018-08-27,337,Dorset
2018-08-28,288,Wiltshire
2018-08-28,239,Cornwall
2018-08-28,151,Gloucestershire
2018-08-28,2183,Trust
2018-08-28,185,Somerset
2018-08-28,507,Devon
2018-08-28,495,BNSSG
2018-08-28,317,Dorset
2018-08-29,231,Cornwall
2018-08-29,461,Devon
2018-08-29,297,Wiltshire
2018-08-29,195,Somerset
2018-08-29,2064,Trust
2018-08-29,284,Dorset
2018-08-29,128,Gloucestershire
2018-08-29,466,BNSSG
2018-08-30,244,Cornwall
2018-08-30,274,Wiltshire
2018-08-30,461,BNSSG
2018-08-30,2138,Trust
2018-08-30,150,Gloucestershire
2018-08-30,353,Dorset
2018-08-30,482,Devon
2018-08-30,168,Somerset
2018-08-31,487,Devon
2018-08-31,201,Somerset
2018-08-31,137,Gloucestershire
2018-08-31,493,BNSSG
2018-08-31,2215,Trust
2018-08-31,282,Wiltshire
2018-08-31,225,Cornwall
2018-08-31,389,Dorset
2018-09-01,2407,Trust
2018-09-01,534,Devon
2018-09-01,192,Somerset
2018-09-01,258,Cornwall
2018-09-01,148,Gloucestershire
2018-09-01,515,BNSSG
2018-09-01,315,Wiltshire
2018-09-01,443,Dorset
2018-09-02,216,Somerset
2018-09-02,514,BNSSG
2018-09-02,374,Dorset
2018-09-02,138,Gloucestershire
2018-09-02,2315,Trust
2018-09-02,298,Wiltshire
2018-09-02,526,Devon
2018-09-02,241,Cornwall
2018-09-03,2202,Trust
2018-09-03,179,Somerset
2018-09-03,332,Dorset
2018-09-03,497,BNSSG
2018-09-03,305,Wiltshire
2018-09-03,238,Cornwall
2018-09-03,505,Devon
2018-09-03,144,Gloucestershire
2018-09-04,119,Gloucestershire
2018-09-04,290,Wiltshire
2018-09-04,2136,Trust
2018-09-04,239,Cornwall
2018-09-04,483,BNSSG
2018-09-04,289,Dorset
2018-09-04,520,Devon
2018-09-04,190,Somerset
2018-09-05,214,Cornwall
2018-09-05,269,Wiltshire
2018-09-05,457,BNSSG
2018-09-05,178,Somerset
2018-09-05,333,Dorset
2018-09-05,476,Devon
2018-09-05,2062,Trust
2018-09-05,134,Gloucestershire
2018-09-06,174,Somerset
2018-09-06,282,Dorset
2018-09-06,235,Cornwall
2018-09-06,2095,Trust
2018-09-06,128,Gloucestershire
2018-09-06,484,Devon
2018-09-06,296,Wiltshire
2018-09-06,494,BNSSG
2018-09-07,177,Somerset
2018-09-07,221,Cornwall
2018-09-07,274,Wiltshire
2018-09-07,132,Gloucestershire
2018-09-07,314,Dorset
2018-09-07,488,BNSSG
2018-09-07,505,Devon
2018-09-07,2115,Trust
2018-09-08,2291,Trust
2018-09-08,355,Dorset
2018-09-08,198,Somerset
2018-09-08,240,Cornwall
2018-09-08,319,Wiltshire
2018-09-08,526,BNSSG
2018-09-08,499,Devon
2018-09-08,151,Gloucestershire
2018-09-09,535,Devon
2018-09-09,2341,Trust
2018-09-09,344,Dorset
2018-09-09,333,Wiltshire
2018-09-09,141,Gloucestershire
2018-09-09,520,BNSSG
2018-09-09,259,Cornwall
2018-09-09,204,Somerset
2018-09-10,489,BNSSG
2018-09-10,487,Devon
2018-09-10,145,Gloucestershire
2018-09-10,2199,Trust
2018-09-10,204,Somerset
2018-09-10,260,Cornwall
2018-09-10,311,Dorset
2018-09-10,298,Wiltshire
2018-09-11,467,BNSSG
2018-09-11,289,Dorset
2018-09-11,141,Gloucestershire
2018-09-11,2098,Trust
2018-09-11,207,Cornwall
2018-09-11,288,Wiltshire
2018-09-11,502,Devon
2018-09-11,202,Somerset
2018-09-12,2050,Trust
2018-09-12,278,Wiltshire
2018-09-12,180,Somerset
2018-09-12,118,Gloucestershire
2018-09-12,224,Cornwall
2018-09-12,508,Devon
2018-09-12,281,Dorset
2018-09-12,456,BNSSG
2018-09-13,225,Cornwall
2018-09-13,297,Wiltshire
2018-09-13,481,BNSSG
2018-09-13,179,Somerset
2018-09-13,138,Gloucestershire
2018-09-13,500,Devon
2018-09-13,312,Dorset
2018-09-13,2134,Trust
2018-09-14,295,Wiltshire
2018-09-14,301,Dorset
2018-09-14,235,Cornwall
2018-09-14,189,Somerset
2018-09-14,147,Gloucestershire
2018-09-14,500,BNSSG
2018-09-14,2161,Trust
2018-09-14,490,Devon
2018-09-15,505,BNSSG
2018-09-15,280,Wiltshire
2018-09-15,240,Cornwall
2018-09-15,163,Gloucestershire
2018-09-15,522,Devon
2018-09-15,303,Dorset
2018-09-15,207,Somerset
2018-09-15,2223,Trust
2018-09-16,206,Somerset
2018-09-16,269,Cornwall
2018-09-16,544,Devon
2018-09-16,151,Gloucestershire
2018-09-16,511,BNSSG
2018-09-16,2283,Trust
2018-09-16,322,Dorset
2018-09-16,276,Wiltshire
2018-09-17,485,BNSSG
2018-09-17,525,Devon
2018-09-17,284,Dorset
2018-09-17,316,Wiltshire
2018-09-17,202,Somerset
2018-09-17,225,Cornwall
2018-09-17,158,Gloucestershire
2018-09-17,2199,Trust
2018-09-18,199,Somerset
2018-09-18,491,BNSSG
2018-09-18,243,Cornwall
2018-09-18,524,Devon
2018-09-18,298,Wiltshire
2018-09-18,2191,Trust
2018-09-18,308,Dorset
2018-09-18,122,Gloucestershire
2018-09-19,2075,Trust
2018-09-19,178,Somerset
2018-09-19,141,Gloucestershire
2018-09-19,486,Devon
2018-09-19,481,BNSSG
2018-09-19,297,Dorset
2018-09-19,227,Cornwall
2018-09-19,265,Wiltshire
2018-09-20,179,Somerset
2018-09-20,503,Devon
2018-09-20,151,Gloucestershire
2018-09-20,308,Wiltshire
2018-09-20,259,Cornwall
2018-09-20,304,Dorset
2018-09-20,482,BNSSG
2018-09-20,2189,Trust
2018-09-21,147,Gloucestershire
2018-09-21,305,Dorset
2018-09-21,301,Wiltshire
2018-09-21,176,Somerset
2018-09-21,514,Devon
2018-09-21,444,BNSSG
2018-09-21,247,Cornwall
2018-09-21,2142,Trust
2018-09-22,161,Gloucestershire
2018-09-22,321,Wiltshire
2018-09-22,315,Dorset
2018-09-22,529,Devon
2018-09-22,2269,Trust
2018-09-22,235,Cornwall
2018-09-22,494,BNSSG
2018-09-22,207,Somerset
2018-09-23,243,Cornwall
2018-09-23,314,Wiltshire
2018-09-23,2184,Trust
2018-09-23,184,Somerset
2018-09-23,483,BNSSG
2018-09-23,140,Gloucestershire
2018-09-23,321,Dorset
2018-09-23,495,Devon
2018-09-24,457,BNSSG
2018-09-24,245,Cornwall
2018-09-24,146,Gloucestershire
2018-09-24,500,Devon
2018-09-24,2196,Trust
2018-09-24,330,Dorset
2018-09-24,334,Wiltshire
2018-09-24,182,Somerset
2018-09-25,241,Cornwall
2018-09-25,495,BNSSG
2018-09-25,290,Wiltshire
2018-09-25,146,Gloucestershire
2018-09-25,509,Devon
2018-09-25,304,Dorset
2018-09-25,184,Somerset
2018-09-25,2171,Trust
2018-09-26,283,Wiltshire
2018-09-26,507,Devon
2018-09-26,2175,Trust
2018-09-26,199,Somerset
2018-09-26,326,Dorset
2018-09-26,237,Cornwall
2018-09-26,496,BNSSG
2018-09-26,122,Gloucestershire
2018-09-27,195,Somerset
2018-09-27,2237,Trust
2018-09-27,327,Dorset
2018-09-27,183,Gloucestershire
2018-09-27,230,Cornwall
2018-09-27,485,Devon
2018-09-27,313,Wiltshire
2018-09-27,501,BNSSG
2018-09-28,184,Somerset
2018-09-28,2099,Trust
2018-09-28,473,BNSSG
2018-09-28,134,Gloucestershire
2018-09-28,289,Wiltshire
2018-09-28,230,Cornwall
2018-09-28,277,Dorset
2018-09-28,510,Devon
2018-09-29,184,Gloucestershire
2018-09-29,170,Somerset
2018-09-29,235,Cornwall
2018-09-29,341,Dorset
2018-09-29,2297,Trust
2018-09-29,534,Devon
2018-09-29,512,BNSSG
2018-09-29,319,Wiltshire
2018-09-30,151,Gloucestershire
2018-09-30,528,BNSSG
2018-09-30,311,Wiltshire
2018-09-30,2299,Trust
2018-09-30,190,Somerset
2018-09-30,541,Devon
2018-09-30,327,Dorset
2018-09-30,248,Cornwall
2018-10-01,187,Somerset
2018-10-01,308,Wiltshire
2018-10-01,250,Cornwall
2018-10-01,450,BNSSG
2018-10-01,149,Gloucestershire
2018-10-01,2163,Trust
2018-10-01,510,Devon
2018-10-01,307,Dorset
2018-10-02,475,BNSSG
2018-10-02,2090,Trust
2018-10-02,480,Devon
2018-10-02,228,Cornwall
2018-10-02,297,Wiltshire
2018-10-02,175,Somerset
2018-10-02,302,Dorset
2018-10-02,129,Gloucestershire
2018-10-03,246,Cornwall
2018-10-03,205,Somerset
2018-10-03,310,Wiltshire
2018-10-03,498,Devon
2018-10-03,131,Gloucestershire
2018-10-03,321,Dorset
2018-10-03,2200,Trust
2018-10-03,489,BNSSG
2018-10-04,301,Dorset
2018-10-04,187,Somerset
2018-10-04,211,Cornwall
2018-10-04,147,Gloucestershire
2018-10-04,509,BNSSG
2018-10-04,305,Wiltshire
2018-10-04,503,Devon
2018-10-04,2163,Trust
2018-10-05,327,Wiltshire
2018-10-05,301,Dorset
2018-10-05,531,Devon
2018-10-05,124,Gloucestershire
2018-10-05,2213,Trust
2018-10-05,494,BNSSG
2018-10-05,223,Cornwall
2018-10-05,208,Somerset
2018-10-06,456,BNSSG
2018-10-06,240,Cornwall
2018-10-06,508,Devon
2018-10-06,295,Wiltshire
2018-10-06,2172,Trust
2018-10-06,134,Gloucestershire
2018-10-06,335,Dorset
2018-10-06,203,Somerset
2018-10-07,331,Wiltshire
2018-10-07,264,Cornwall
2018-10-07,2258,Trust
2018-10-07,478,Devon
2018-10-07,141,Gloucestershire
2018-10-07,325,Dorset
2018-10-07,521,BNSSG
2018-10-07,192,Somerset
2018-10-08,219,Cornwall
2018-10-08,350,Dorset
2018-10-08,151,Gloucestershire
2018-10-08,348,Wiltshire
2018-10-08,487,BNSSG
2018-10-08,2285,Trust
2018-10-08,204,Somerset
2018-10-08,523,Devon
2018-10-09,235,Cornwall
2018-10-09,214,Somerset
2018-10-09,330,Dorset
2018-10-09,2264,Trust
2018-10-09,504,Devon
2018-10-09,147,Gloucestershire
2018-10-09,300,Wiltshire
2018-10-09,534,BNSSG
2018-10-10,322,Dorset
2018-10-10,207,Somerset
2018-10-10,2271,Trust
2018-10-10,487,BNSSG
2018-10-10,530,Devon
2018-10-10,250,Cornwall
2018-10-10,329,Wiltshire
2018-10-10,144,Gloucestershire
2018-10-11,322,Dorset
2018-10-11,467,Devon
2018-10-11,463,BNSSG
2018-10-11,228,Cornwall
2018-10-11,2113,Trust
2018-10-11,311,Wiltshire
2018-10-11,175,Somerset
2018-10-11,144,Gloucestershire
2018-10-12,184,Somerset
2018-10-12,2121,Trust
2018-10-12,492,Devon
2018-10-12,117,Gloucestershire
2018-10-12,328,Dorset
2018-10-12,300,Wiltshire
2018-10-12,464,BNSSG
2018-10-12,235,Cornwall
2018-10-13,333,Dorset
2018-10-13,346,Wiltshire
2018-10-13,132,Gloucestershire
2018-10-13,531,BNSSG
2018-10-13,2374,Trust
2018-10-13,201,Somerset
2018-10-13,568,Devon
2018-10-13,258,Cornwall
2018-10-14,199,Somerset
2018-10-14,249,Cornwall
2018-10-14,148,Gloucestershire
2018-10-14,326,Dorset
2018-10-14,2282,Trust
2018-10-14,313,Wiltshire
2018-10-14,499,BNSSG
2018-10-14,545,Devon
2018-10-15,470,BNSSG
2018-10-15,306,Dorset
2018-10-15,539,Devon
2018-10-15,131,Gloucestershire
2018-10-15,2206,Trust
2018-10-15,332,Wiltshire
2018-10-15,193,Somerset
2018-10-15,230,Cornwall
2018-10-16,184,Somerset
2018-10-16,483,BNSSG
2018-10-16,320,Wiltshire
2018-10-16,490,Devon
2018-10-16,2142,Trust
2018-10-16,293,Dorset
2018-10-16,131,Gloucestershire
2018-10-16,236,Cornwall
2018-10-17,2122,Trust
2018-10-17,311,Wiltshire
2018-10-17,465,Devon
2018-10-17,176,Somerset
2018-10-17,146,Gloucestershire
2018-10-17,310,Dorset
2018-10-17,487,BNSSG
2018-10-17,226,Cornwall
2018-10-18,470,BNSSG
2018-10-18,282,Wiltshire
2018-10-18,181,Somerset
2018-10-18,318,Dorset
2018-10-18,477,Devon
2018-10-18,2092,Trust
2018-10-18,219,Cornwall
2018-10-18,142,Gloucestershire
2018-10-19,134,Gloucestershire
2018-10-19,514,Devon
2018-10-19,324,Dorset
2018-10-19,209,Somerset
2018-10-19,213,Cornwall
2018-10-19,306,Wiltshire
2018-10-19,2198,Trust
2018-10-19,494,BNSSG
2018-10-20,325,Dorset
2018-10-20,225,Cornwall
2018-10-20,545,BNSSG
2018-10-20,546,Devon
2018-10-20,2347,Trust
2018-10-20,337,Wiltshire
2018-10-20,208,Somerset
2018-10-20,157,Gloucestershire
2018-10-21,2333,Trust
2018-10-21,516,Devon
2018-10-21,328,Wiltshire
2018-10-21,499,BNSSG
2018-10-21,164,Gloucestershire
2018-10-21,254,Cornwall
2018-10-21,220,Somerset
2018-10-21,350,Dorset
2018-10-22,495,Devon
2018-10-22,165,Somerset
2018-10-22,110,Gloucestershire
2018-10-22,470,BNSSG
2018-10-22,236,Cornwall
2018-10-22,302,Wiltshire
2018-10-22,2068,Trust
2018-10-22,286,Dorset
2018-10-23,274,Wiltshire
2018-10-23,230,Cornwall
2018-10-23,1966,Trust
2018-10-23,300,Dorset
2018-10-23,114,Gloucestershire
2018-10-23,153,Somerset
2018-10-23,430,Devon
2018-10-23,460,BNSSG
2018-10-24,185,Somerset
2018-10-24,107,Gloucestershire
2018-10-24,284,Wiltshire
2018-10-24,227,Cornwall
2018-10-24,484,BNSSG
2018-10-24,497,Devon
2018-10-24,2094,Trust
2018-10-24,309,Dorset
2018-10-25,2038,Trust
2018-10-25,301,Dorset
2018-10-25,122,Gloucestershire
2018-10-25,183,Somerset
2018-10-25,219,Cornwall
2018-10-25,467,BNSSG
2018-10-25,453,Devon
2018-10-25,292,Wiltshire
2018-10-26,2057,Trust
2018-10-26,322,Dorset
2018-10-26,224,Cornwall
2018-10-26,438,BNSSG
2018-10-26,452,Devon
2018-10-26,143,Gloucestershire
2018-10-26,301,Wiltshire
2018-10-26,173,Somerset
2018-10-27,289,Wiltshire
2018-10-27,220,Cornwall
2018-10-27,329,Dorset
2018-10-27,518,Devon
2018-10-27,178,Somerset
2018-10-27,521,BNSSG
2018-10-27,154,Gloucestershire
2018-10-27,2213,Trust
2018-10-28,342,Dorset
2018-10-28,2307,Trust
2018-10-28,198,Somerset
2018-10-28,149,Gloucestershire
2018-10-28,511,Devon
2018-10-28,541,BNSSG
2018-10-28,303,Wiltshire
2018-10-28,259,Cornwall
2018-10-29,329,Wiltshire
2018-10-29,2264,Trust
2018-10-29,138,Gloucestershire
2018-10-29,196,Somerset
2018-10-29,519,BNSSG
2018-10-29,308,Dorset
2018-10-29,240,Cornwall
2018-10-29,532,Devon
2018-10-30,475,BNSSG
2018-10-30,236,Cornwall
2018-10-30,2116,Trust
2018-10-30,177,Somerset
2018-10-30,298,Wiltshire
2018-10-30,300,Dorset
2018-10-30,482,Devon
2018-10-30,143,Gloucestershire
2018-10-31,477,Devon
2018-10-31,277,Wiltshire
2018-10-31,508,BNSSG
2018-10-31,304,Dorset
2018-10-31,2148,Trust
2018-10-31,242,Cornwall
2018-10-31,187,Somerset
2018-10-31,147,Gloucestershire
2018-11-01,296,Wiltshire
2018-11-01,2256,Trust
2018-11-01,498,BNSSG
2018-11-01,237,Cornwall
2018-11-01,219,Somerset
2018-11-01,521,Devon
2018-11-01,147,Gloucestershire
2018-11-01,335,Dorset
2018-11-02,188,Somerset
2018-11-02,532,BNSSG
2018-11-02,314,Wiltshire
2018-11-02,217,Cornwall
2018-11-02,2256,Trust
2018-11-02,503,Devon
2018-11-02,150,Gloucestershire
2018-11-02,350,Dorset
2018-11-03,490,BNSSG
2018-11-03,2336,Trust
2018-11-03,214,Somerset
2018-11-03,358,Dorset
2018-11-03,315,Wiltshire
2018-11-03,247,Cornwall
2018-11-03,152,Gloucestershire
2018-11-03,558,Devon
2018-11-04,2279,Trust
2018-11-04,260,Cornwall
2018-11-04,144,Gloucestershire
2018-11-04,338,Dorset
2018-11-04,532,Devon
2018-11-04,305,Wiltshire
2018-11-04,201,Somerset
2018-11-04,494,BNSSG
2018-11-05,215,Somerset
2018-11-05,518,BNSSG
2018-11-05,2333,Trust
2018-11-05,143,Gloucestershire
2018-11-05,347,Wiltshire
2018-11-05,309,Dorset
2018-11-05,247,Cornwall
2018-11-05,552,Devon
2018-11-06,308,Wiltshire
2018-11-06,489,BNSSG
2018-11-06,316,Dorset
2018-11-06,234,Cornwall
2018-11-06,214,Somerset
2018-11-06,519,Devon
2018-11-06,154,Gloucestershire
2018-11-06,2237,Trust
2018-11-07,200,Somerset
2018-11-07,312,Dorset
2018-11-07,160,Gloucestershire
2018-11-07,216,Cornwall
2018-11-07,2176,Trust
2018-11-07,331,Wiltshire
2018-11-07,472,BNSSG
2018-11-07,482,Devon
2018-11-08,213,Cornwall
2018-11-08,2125,Trust
2018-11-08,138,Gloucestershire
2018-11-08,179,Somerset
2018-11-08,298,Wiltshire
2018-11-08,313,Dorset
2018-11-08,476,Devon
2018-11-08,506,BNSSG
2018-11-09,292,Wiltshire
2018-11-09,153,Gloucestershire
2018-11-09,196,Somerset
2018-11-09,526,BNSSG
2018-11-09,2195,Trust
2018-11-09,277,Dorset
2018-11-09,225,Cornwall
2018-11-09,523,Devon
2018-11-10,332,Wiltshire
2018-11-10,219,Somerset
2018-11-10,173,Gloucestershire
2018-11-10,519,Devon
2018-11-10,234,Cornwall
2018-11-10,303,Dorset
2018-11-10,2332,Trust
2018-11-10,550,BNSSG
2018-11-11,265,Cornwall
2018-11-11,541,BNSSG
2018-11-11,356,Dorset
2018-11-11,2401,Trust
2018-11-11,529,Devon
2018-11-11,218,Somerset
2018-11-11,317,Wiltshire
2018-11-11,170,Gloucestershire
2018-11-12,149,Gloucestershire
2018-11-12,340,Wiltshire
2018-11-12,330,Dorset
2018-11-12,527,Devon
2018-11-12,495,BNSSG
2018-11-12,2290,Trust
2018-11-12,256,Cornwall
2018-11-12,188,Somerset
2018-11-13,147,Gloucestershire
2018-11-13,306,Wiltshire
2018-11-13,260,Cornwall
2018-11-13,287,Dorset
2018-11-13,475,BNSSG
2018-11-13,2158,Trust
2018-11-13,194,Somerset
2018-11-13,487,Devon
2018-11-14,496,Devon
2018-11-14,323,Wiltshire
2018-11-14,325,Dorset
2018-11-14,170,Somerset
2018-11-14,2208,Trust
2018-11-14,501,BNSSG
2018-11-14,143,Gloucestershire
2018-11-14,250,Cornwall
2018-11-15,459,BNSSG
2018-11-15,520,Devon
2018-11-15,234,Cornwall
2018-11-15,192,Somerset
2018-11-15,296,Dorset
2018-11-15,334,Wiltshire
2018-11-15,2180,Trust
2018-11-15,142,Gloucestershire
2018-11-16,317,Wiltshire
2018-11-16,315,Dorset
2018-11-16,212,Somerset
2018-11-16,512,Devon
2018-11-16,504,BNSSG
2018-11-16,234,Cornwall
2018-11-16,2227,Trust
2018-11-16,127,Gloucestershire
2018-11-17,184,Gloucestershire
2018-11-17,348,Wiltshire
2018-11-17,212,Cornwall
2018-11-17,532,BNSSG
2018-11-17,526,Devon
2018-11-17,2349,Trust
2018-11-17,328,Dorset
2018-11-17,216,Somerset
2018-11-18,324,Dorset
2018-11-18,521,Devon
2018-11-18,307,Wiltshire
2018-11-18,220,Cornwall
2018-11-18,144,Gloucestershire
2018-11-18,2275,Trust
2018-11-18,556,BNSSG
2018-11-18,203,Somerset
2018-11-19,299,Wiltshire
2018-11-19,2230,Trust
2018-11-19,194,Somerset
2018-11-19,241,Cornwall
2018-11-19,504,Devon
2018-11-19,145,Gloucestershire
2018-11-19,326,Dorset
2018-11-19,517,BNSSG
2018-11-20,194,Somerset
2018-11-20,513,Devon
2018-11-20,310,Wiltshire
2018-11-20,477,BNSSG
2018-11-20,316,Dorset
2018-11-20,145,Gloucestershire
2018-11-20,2187,Trust
2018-11-20,229,Cornwall
2018-11-21,169,Somerset
2018-11-21,467,Devon
2018-11-21,323,Wiltshire
2018-11-21,308,Dorset
2018-11-21,2108,Trust
2018-11-21,211,Cornwall
2018-11-21,154,Gloucestershire
2018-11-21,472,BNSSG
2018-11-22,259,Wiltshire
2018-11-22,553,Devon
2018-11-22,200,Somerset
2018-11-22,528,BNSSG
2018-11-22,209,Cornwall
2018-11-22,2211,Trust
2018-11-22,156,Gloucestershire
2018-11-22,304,Dorset
2018-11-23,178,Gloucestershire
2018-11-23,512,BNSSG
2018-11-23,2234,Trust
2018-11-23,545,Devon
2018-11-23,168,Somerset
2018-11-23,204,Cornwall
2018-11-23,316,Wiltshire
2018-11-23,306,Dorset
2018-11-24,190,Somerset
2018-11-24,259,Cornwall
2018-11-24,544,BNSSG
2018-11-24,162,Gloucestershire
2018-11-24,344,Wiltshire
2018-11-24,2416,Trust
2018-11-24,588,Devon
2018-11-24,327,Dorset
2018-11-25,567,BNSSG
2018-11-25,2447,Trust
2018-11-25,329,Wiltshire
2018-11-25,351,Dorset
2018-11-25,161,Gloucestershire
2018-11-25,195,Somerset
2018-11-25,262,Cornwall
2018-11-25,578,Devon
2018-11-26,349,Wiltshire
2018-11-26,2409,Trust
2018-11-26,220,Somerset
2018-11-26,241,Cornwall
2018-11-26,545,BNSSG
2018-11-26,529,Devon
2018-11-26,353,Dorset
2018-11-26,164,Gloucestershire
2018-11-27,239,Cornwall
2018-11-27,205,Somerset
2018-11-27,2222,Trust
2018-11-27,501,Devon
2018-11-27,305,Dorset
2018-11-27,497,BNSSG
2018-11-27,154,Gloucestershire
2018-11-27,318,Wiltshire
2018-11-28,2318,Trust
2018-11-28,524,Devon
2018-11-28,206,Somerset
2018-11-28,243,Cornwall
2018-11-28,354,Wiltshire
2018-11-28,496,BNSSG
2018-11-28,328,Dorset
2018-11-28,162,Gloucestershire
2018-11-29,520,BNSSG
2018-11-29,193,Somerset
2018-11-29,316,Wiltshire
2018-11-29,2282,Trust
2018-11-29,150,Gloucestershire
2018-11-29,338,Dorset
2018-11-29,547,Devon
2018-11-29,214,Cornwall
2018-11-30,314,Dorset
2018-11-30,153,Gloucestershire
2018-11-30,231,Cornwall
2018-11-30,2330,Trust
2018-11-30,342,Wiltshire
2018-11-30,519,Devon
2018-11-30,544,BNSSG
2018-11-30,225,Somerset
2018-12-01,588,BNSSG
2018-12-01,169,Gloucestershire
2018-12-01,333,Dorset
2018-12-01,2509,Trust
2018-12-01,218,Somerset
2018-12-01,580,Devon
2018-12-01,357,Wiltshire
2018-12-01,261,Cornwall
2018-12-02,599,Devon
2018-12-02,277,Cornwall
2018-12-02,2526,Trust
2018-12-02,589,BNSSG
2018-12-02,318,Dorset
2018-12-02,371,Wiltshire
2018-12-02,141,Gloucestershire
2018-12-02,227,Somerset
2018-12-03,204,Somerset
2018-12-03,337,Dorset
2018-12-03,152,Gloucestershire
2018-12-03,253,Cornwall
